X,Y,objectid,commune,flux,nom,adresse,aériennes__ba___enterrées__be__,identifiant,volume_borne__m3_,marque,modèle,couleur,pédale,trappe_gros_producteurs,cliiink,etat_borne,surface___terre__ciment__herbe_,date_de_mise_en_service,appartiennent_à,convention,date_fin_convention,informations,nombre_de_logements_collectifs,nombre_de_logements_individuels,relevé_gps_code_1,lat,lat2,relevé_gps_code_2,lon,lon2,dimensions_des_plaques_de_consi,consignes_de_tri_à_jour,lat3,lon3,created_user,created_date,last_edited_user,last_edited_date
2.83471798897182,50.4109535220978,68,Avion,Verre,,Place Foucault,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.410953,"50,410953","50,410953",2.834718,"2,834718","2,834718",,Oui,50.41095352,2.83471799,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.84639811497366,50.4115104679491,69,Avion,Verre,,Rue de la Piscine - Au fond de la rue,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.411510,"50,411510","50,411510",2.846398,"2,846398","2,846398",,Non,50.41151047,2.84639812,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81800794578431,50.4074287409847,70,Avion,Verre,,Rue de Notre Dame de Lorette - Proche de l'intersection avec la rue du Fort de Vaux,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.407428,"50,407428","50,407428",2.818008,"2,818008","2,818008",,Non,50.40742874,2.81800795,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.83929300317401,50.3963546752718,71,Avion,Verre,,Rue du Front Populaire - Face au numéro 11,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.396355,"50,396355","50,396355",2.839293,"2,839293","2,839293",,Oui,50.39635468,2.839293,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80888295194108,50.4126739496548,72,Avion,Verre,,Rue du Général Delestraint - Face au numéro 33,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.412673,"50,412673","50,412673",2.808883,"2,808883","2,808883",,Non,50.41267395,2.80888295,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80939292946196,50.402675628643,73,Avion,Verre,,Rue Félix Faure - Proche de l'intersection avec la rue Georges Clémenceau,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.402677,"50,402677","50,402677",2.809393,"2,809393","2,809393",,,50.40267563,2.80939293,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.82746910997969,50.4016723630122,74,Avion,Verre,,Rue Jacques Prévert - A côté du numéro 18,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.401672,"50,401672","50,401672",2.827469,"2,827469","2,827469",,Oui,50.40167236,2.82746911,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.84072589862908,50.408443450801,75,Avion,Verre,,Sur le parking du boulodrome Charles Vaast,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.408442,"50,408442","50,408442",2.840726,"2,840726","2,840726",,,50.40844345,2.8407259,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
,,76,Bénifontaine,Verre,,Rue Pasteur - Devant le cimetière,BA,,4,,,,Non,Non,Oui,,,,CALL,,,,,,,,,,,,,,,,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81862306608238,50.4631233216341,77,Bénifontaine,Verre,,Sur le parking du parc des Cytises,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.463125,"50,463125","50,463125",2.818623,"2,818623","2,818623",,Oui,50.46312332,2.81862307,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90490102810942,50.4120292662251,78,Billy-Montigny,Verre,,Avenue du 1er mai - Proche de l'intersection avec la rue de Paris,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.412030,"50,412030","50,412030",2.904901,"2,904901","2,904901",,Oui,50.41202927,2.90490103,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91130709545104,50.4192161556007,79,Billy-Montigny,Verre,,Intersection place du Maréchal Leclerc et mail Fernand Léger,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.419215,"50,419215","50,419215",2.911307,"2,911307","2,911307",,Oui,50.41921616,2.9113071,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91619491551477,50.4184074400494,80,Billy-Montigny,Verre,,Intersection rue Raspail et place Alexandre,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.418406,"50,418406","50,418406",2.916195,"2,916195","2,916195",,,50.41840744,2.91619492,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91982293163981,50.4115409851505,81,Billy-Montigny,Verre,,Intersection rue Salvador Allende et résidence Jacques Prévert,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.411542,"50,411542","50,411542",2.919823,"2,919823","2,919823",,,50.41154099,2.91982293,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.9149560925184,50.4121437070586,82,Billy-Montigny,Verre,,Intersection rues de Cahors et d'Angoulême,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.412144,"50,412144","50,412144",2.914956,"2,914956","2,914956",,,50.41214371,2.91495609,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91851091403229,50.4183883668429,83,Billy-Montigny,Verre,,Intersection rues de la Convention et Uriane Sorriaux,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.418387,"50,418387","50,418387",2.918511,"2,918511","2,918511",,Oui,50.41838837,2.91851091,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.89233303138706,50.4120101932979,84,Billy-Montigny,Verre,,Intersection rues de la Marne et de la Seine,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.412011,"50,412011","50,412011",2.892333,"2,892333","2,892333",,,50.41201019,2.89233303,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91286802263383,50.4131050106499,85,Billy-Montigny,Verre,,Intersection rues de Vesoul et Diderot,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.413106,"50,413106","50,413106",2.912868,"2,912868","2,912868",,,50.41310501,2.91286802,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91603207589844,50.4229621885539,86,Billy-Montigny,Verre,,Intersection rues Gambetta et Danton,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.422964,"50,422964","50,422964",2.916032,"2,916032","2,916032",,Oui,50.42296219,2.91603208,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.9128820904707,50.4180526728821,87,Billy-Montigny,Verre,,Mail Jean de la Fontaine,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.418054,"50,418054","50,418054",2.912882,"2,912882","2,912882",,,50.41805267,2.91288209,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91182708697183,50.415809631381,88,Billy-Montigny,Verre,,Place de la Gare,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.415811,"50,415811","50,415811",2.911827,"2,911827","2,911827",,Non,50.41580963,2.91182709,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.92174792278844,50.4140663150347,89,Billy-Montigny,Verre,,Place de Verdun,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.414067,"50,414067","50,414067",2.921748,"2,921748","2,921748",,,50.41406631,2.92174792,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91074609768627,50.4150466920494,90,Billy-Montigny,Verre,,Résidence les Tilleuils,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.415047,"50,415047","50,415047",2.910746,"2,910746","2,910746",,,50.41504669,2.9107461,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.9103200443476,50.4205322274117,91,Billy-Montigny,Verre,,Rue Charles Mathieu - Sur le parking,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.420531,"50,420531","50,420531",2.910320,"2,910320","2,910320",,Oui,50.42053223,2.91032004,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90166711749278,50.4177207949267,92,Billy-Montigny,Verre,,Rue Hélène Boucher - Proche de l'intersection avec la rue Edouard Branly,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.417720,"50,417720","50,417720",2.901667,"2,901667","2,901667",,,50.41772079,2.90166712,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.9031140802406,50.4180755620609,93,Billy-Montigny,Verre,,Rue Marie André Ampère - Proche de l'intersection avec la rue Louis Blériot,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.418076,"50,418076","50,418076",2.903114,"2,903114","2,903114",,,50.41807556,2.90311408,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.6661961079083,50.4248008731288,94,Bouvigny-Boyeffles,Verre,,Intersection des rues Arthur Mayeur et de Lucheux,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.424799,"50,424799","50,424799",2.666196,"2,666196","2,666196",,,50.42480087,2.66619611,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.67884206818837,50.4372253417353,95,Bouvigny-Boyeffles,Verre,,Intersection rue du Prince et chemin Latéral,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.437226,"50,437226","50,437226",2.678842,"2,678842","2,678842",,Non,50.43722534,2.67884207,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.67884206818837,50.4372253417353,96,Bouvigny-Boyeffles,Verre,,Intersection rue du Prince et chemin Latéral,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.437226,"50,437226","50,437226",2.678842,"2,678842","2,678842",,Non,50.43722534,2.67884207,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.67369103357017,50.4342384339189,97,Bouvigny-Boyeffles,Verre,,Intersection rues Lucheux et du Prince,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.434238,"50,434238","50,434238",2.673691,"2,673691","2,673691",,Non,50.43423843,2.67369103,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.68516707457132,50.4153213500139,98,Bouvigny-Boyeffles,Verre,,Rue de Marqueffles - Proche de l'intersection avec la rue Pasteur,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.415323,"50,415323","50,415323",2.685167,"2,685167","2,685167",,,50.41532135,2.68516707,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.68334388714876,50.4209938047576,99,Bouvigny-Boyeffles,Verre,,Rue Roger Salengro - Au pied du château d'eau,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.420992,"50,420992","50,420992",2.683344,"2,683344","2,683344",,Non,50.4209938,2.68334389,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72019600863081,50.4381294249044,100,Bully-les-Mines,Verre,Maurice Lainé,Rue Maurice Lainé,BE,,,Sulo,M1,Gris foncé,Non,Oui,Non,Bon,,2007/02/01 00:00:00+00,LTO Habitat,,,,0,0,50.438131,"50,438131","50,438131",2.720196,"2,720196","2,720196",,Non,50.43812943,2.72019601,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72706198743593,50.4459648130926,101,Bully-les-Mines,Verre,,Avenues Henri Dambrine et Maurice Baudet,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.445966,"50,445966","50,445966",2.727062,"2,727062","2,727062",,,50.44596481,2.72706199,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72803902613777,50.4467735290255,102,Bully-les-Mines,Verre,,Intersection avenues Henri Dambrine et Alfred Josien,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.446773,"50,446773","50,446773",2.728039,"2,728039","2,728039",,,50.44677353,2.72803903,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73717498808832,50.4453124998016,103,Bully-les-Mines,Verre,,Intersection boulevard d'Alsace et rue Kléber,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.445312,"50,445312","50,445312",2.737175,"2,737175","2,737175",,Non,50.4453125,2.73717499,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73693203901971,50.4413070683523,104,Bully-les-Mines,Verre,,Intersection boulevard Jean-Jacques Rousseau et rue de Marengo,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.441306,"50,441306","50,441306",2.736932,"2,736932","2,736932",,,50.44130707,2.73693204,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72754192387722,50.4517517086407,105,Bully-les-Mines,Verre,,Intersection rue et impasse Voltaire,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.451751,"50,451751","50,451751",2.727542,"2,727542","2,727542",,Oui,50.45175171,2.72754192,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72131299978152,50.4463348394428,106,Bully-les-Mines,Verre,,Intersection rue Joseph Briquet et passage Victor Hugo,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.446334,"50,446334","50,446334",2.721313,"2,721313","2,721313",,Non,50.44633484,2.721313,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73579311448508,50.438434601396,107,Bully-les-Mines,Verre,,Intersection rues Chénier et Edmond Debeaumont,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.438434,"50,438434","50,438434",2.735793,"2,735793","2,735793",,Non,50.4384346,2.73579311,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71288108777666,50.4583930974462,108,Bully-les-Mines,Verre,,Intersection rues des 4 Hallots et Narcisse Houque,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.458393,"50,458393","50,458393",2.712881,"2,712881","2,712881",,Non,50.4583931,2.71288109,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7199559211864,50.4428672790156,109,Bully-les-Mines,Verre,,Intersection rues Gambetta et Ernest Renan,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.442867,"50,442867","50,442867",2.719956,"2,719956","2,719956",,Non,50.44286728,2.71995592,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71805501023501,50.4370002753375,110,Bully-les-Mines,Verre,,Intersection rues Jean Jaurès et des Chênes,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.436999,"50,436999","50,436999",2.718055,"2,718055","2,718055",,Oui,50.43700027,2.71805501,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72691392945005,50.4366569523595,111,Bully-les-Mines,Verre,,Intersection rues Jules Vernes et des Castors,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.436657,"50,436657","50,436657",2.726914,"2,726914","2,726914",,Oui,50.43665695,2.72691393,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.69959402129796,50.4592475888416,112,Bully-les-Mines,Verre,,Intersection rues Lamartine et Louis Monchy,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.459248,"50,459248","50,459248",2.699594,"2,699594","2,699594",,Oui,50.45924759,2.69959402,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71118092521321,50.4388885497851,113,Bully-les-Mines,Verre,,Intersection rues Léon Monnier et Olof Palme,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.438887,"50,438887","50,438887",2.711181,"2,711181","2,711181",,,50.43888855,2.71118093,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71201610622006,50.4514198304324,114,Bully-les-Mines,Verre,,Intersection rues René Cassin et Louis Monchy,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.451420,"50,451420","50,451420",2.712016,"2,712016","2,712016",,Non,50.45141983,2.71201611,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.70902800615736,50.4477920532571,115,Bully-les-Mines,Verre,,Intersection rues Wisla et d'Elsdorf,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.447792,"50,447792","50,447792",2.709028,"2,709028","2,709028",,,50.44779205,2.70902801,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73290991756879,50.4482231137167,116,Bully-les-Mines,Verre,,Place de la Gare,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.448222,"50,448222","50,448222",2.732910,"2,732910","2,732910",,Non,50.44822311,2.73290992,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72296309460289,50.4581985468394,117,Bully-les-Mines,Verre,,Place de la Marne - Face au centre social des Brebis,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.458199,"50,458199","50,458199",2.722963,"2,722963","2,722963",,Non,50.45819855,2.72296309,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72624993274656,50.4397125237973,118,Bully-les-Mines,Verre,,Rue Condorcet - Proche de l'intersection avec la rue la Fraternité,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.439712,"50,439712","50,439712",2.726250,"2,726250","2,726250",,Oui,50.43971252,2.72624993,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71819400755225,50.4558372502301,119,Bully-les-Mines,Verre,,Rue de Strasbourg - Proche de l'intersection avec la rue Rhin et Danube,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.455839,"50,455839","50,455839",2.718194,"2,718194","2,718194",,,50.45583725,2.71819401,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71134090406141,50.4463272088288,120,Bully-les-Mines,Verre,,Rue des Hirondelles - Face au numéro 12,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.446327,"50,446327","50,446327",2.711341,"2,711341","2,711341",,Oui,50.44632721,2.7113409,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71350502993946,50.4490623470164,121,Bully-les-Mines,Verre,,Rue du Dr Schweitzer - Proche de l'intersection rue Léon Blum,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.449063,"50,449063","50,449063",2.713505,"2,713505","2,713505",,Oui,50.44906235,2.71350503,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.72933793150339,50.4407463067091,122,Bully-les-Mines,Verre,,Rue Edmond Debeaumont - Proche de l'intersection avec la rue Raphaël ,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.440745,"50,440745","50,440745",2.729338,"2,729338","2,729338",,Oui,50.44074631,2.72933793,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.7160270215107,50.4459457398563,123,Bully-les-Mines,Verre,,Rue Fernand Marché - Sur le parking du cimetière,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.445944,"50,445944","50,445944",2.716027,"2,716027","2,716027",,Oui,50.44594574,2.71602702,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.73868393887171,50.4452438348627,124,Bully-les-Mines,Verre,,Rue Hoche - Face au numéro 24,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.445245,"50,445245","50,445245",2.738684,"2,738684","2,738684",,,50.44524384,2.73868394,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71258091915856,50.437210083285,125,Bully-les-Mines,Verre,,Rue Jesse Owens - Face au numéro 7,BA,,4,UTPM,Ecobox,Vert,Non,Non,,,,,CALL,,,,,,50.437210,"50,437210","50,437210",2.712581,"2,712581","2,712581",,,50.43721008,2.71258092,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.71057391192563,50.3812141419098,126,Carency,Verre,,Rue d'Ablain - Sur le parking du stade,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.381216,"50,381216","50,381216",2.710574,"2,710574","2,710574",,Oui,50.38121414,2.71057391,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.70784497339478,50.3771934509311,127,Carency,Verre,,Rue de Castellane - Sur le parking du cimetière,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.377194,"50,377194","50,377194",2.707845,"2,707845","2,707845",,,50.37719345,2.70784497,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80707907750116,50.4180335999233,128,Eleu-dit-Leauwette,Verre,,Impasse des Lilas,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.418033,"50,418033","50,418033",2.807079,"2,807079","2,807079",,Non,50.4180336,2.80707908,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80276298497146,50.4217681880928,129,Eleu-dit-Leauwette,Verre,,Intersection rues Blériot et Roger Salengro,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.421768,"50,421768","50,421768",2.802763,"2,802763","2,802763",,Oui,50.42176819,2.80276299,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.80966496507023,50.4196510306422,130,Eleu-dit-Leauwette,Verre,,Intersection rues de Normandie et de Bretagne,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.419652,"50,419652","50,419652",2.809665,"2,809665","2,809665",,Oui,50.41965103,2.80966496,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81502103809421,50.4161834715562,131,Eleu-dit-Leauwette,Verre,,Rue Henri Darras - Face au numéro 10,BA,,4,Sulo,Citybulle,Vert,Non,Non,Non,,,,CALL,,,,,,50.416183,"50,416183","50,416183",2.815021,"2,815021","2,815021",,Non,50.41618347,2.81502104,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81756401160911,50.4217643739672,132,Éleu-dit-Leauwette,Verre,,Rue Flechier - Devant la salle Flechier,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.421763,"50,421763","50,421763",2.817564,"2,817564","2,817564",,Oui,50.42176437,2.81756401,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.81862092066321,50.4189376832612,133,Éleu-dit-Leauwette,Verre,,Rue Gabriel Peri - A côté du Chronodrive,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.418936,"50,418936","50,418936",2.818621,"2,818621","2,818621",,Oui,50.41893768,2.81862092,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91059589393919,50.4780120853495,134,Estévelles,Verre,,Intersection rue des Hirondelles et de la Fosse 24,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.478012,"50,478012","50,478012",2.910596,"2,910596","2,910596",,Non,50.47801208,2.91059589,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.9098598966201,50.4751129147583,135,Estévelles,Verre,,Rue Blanche Dupont - Sur le parking de la salle Etef,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.475114,"50,475114","50,475114",2.909860,"2,909860","2,909860",,,50.47511292,2.9098599,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90659594448141,50.4778022773523,136,Estévelles,Verre,,Rue des Laboureurs - Proche de l'intersection avec la rue des Teules,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.477802,"50,477802","50,477802",2.906596,"2,906596","2,906596",,,50.47780228,2.90659595,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.90389108699448,50.4720306403481,137,Estévelles,Verre,,Rue du Chemin Vert,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.472031,"50,472031","50,472031",2.903891,"2,903891","2,903891",,,50.47203064,2.90389109,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91089701743836,50.4248123170293,138,Fouquières-lès-Lens,Verre,,Intersection des rues Rethel et du 10 mars 1906,BA,,4,UTPM,Ecobox,Vert,Non,Non,Oui,,,,CALL,,,,,,50.424811,"50,424811","50,424811",2.910897,"2,910897","2,910897",,,50.42481232,2.91089702,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
2.91783404441047,50.4250068657262,139,Fouquières-lès-Lens,Verre,,Intersection rues Boileau et Molière,BA,,4,UTPM,Ecobox,Vert,Non,Non,Non,,,,CALL,,,,,,50.425008,"50,425008","50,425008",2.917834,"2,917834","2,917834",,,50.42500687,2.91783404,AdminAgso,2022/01/31 08:36:17.351+00,AdminAgso,2022/01/31 08:36:17.351+00
