X,Y,FID,id,idmarche,source,type,natureobje,objetmarch,codecpv_or,codecpv,codecpv_di,referencec,datenotifi,anneenotif,moisnotifi,datepublic,dureemois,dureemoise,dureemoisc,montant,nombretitu,montantcal,formeprix,lieuexecut,lieuexec_1,lieuexec_2,codedepart,coderegion,libellereg,nature,accord_cad,procedure_,idacheteur,sirenachet,nomacheteu,coderegi_1,libeller_1,departemen,libelledep,codepostal,libellearr,codearrond,libellecom,codecommun,superficie,population,typeidenti,siretetabl,sireteta_1,sirenetabl,nicetablis,sireneta_1,categoriee,denominati,coderegi_2,libeller_2,libelled_1,departem_1,libellea_1,codearro_1,codepost_1,adresseeta,communeeta,codecomm_1,codetypeet,superfic_1,populati_1,distanceac,typeiden_1,id_cotitul,denomina_1,typeiden_2,id_cotit_1,denomina_2,typeiden_3,id_cotit_2,denomina_3
2.8212988183858,50.4372553547509,110,2020oCj4mR5ZBF00,367579,API AIFE,Marché,Services,20C005-Fournitures de plateaux-repas et repas assis,55520000,55520000-1,55,Services traiteur,2021-02-22,2021,02,2021/03/22,48,True,2,48000,1,16000,Ferme et actualisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,82107020800011,True,821070208,00011,True,GE,Poivre rose,32,Hauts-de-France,Pas-de-Calais,62,Béthune,622,62840,Rue DU PONT GAVE,FLEURBAIX,62338,5621Z,1299,2605,22.4205121109,SIRET,49234931100018,2 A.C.E. TRAITEUR,SIRET,42810689200014,SARL LES JARDINS DE ST LAURENT, , , 
2.8212988183858,50.4372553547509,111,2023qw0F3S3UjS00,367758,API AIFE,Marché,Services,"22C003-Accord-cadre pour l'AMO relative aux mises aux normes, à l'analyse du contrat en cours, aux investissements potentiels à réaliser et au renouvellement du contrat liés à l'exploitation du C.V.E. de NOYELLES/LENS et M.S. 1",79311000,79311000-7,79,Services d'études,2023-01-10,2023,01,2023/01/18,72,False,72,500000,1,166666,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,49498182200013,True,494981822,00013,True,NC,PARME AVOCATS,11,Île-de-France,Paris,75, , ,75017,Boulevard DE COURCELLES,PARIS 17,75117,6910Z,564,170156,181.5058776998,SIRET,48826087800035,PARTENAIRES FINANCES LOCALES,SIRET,49001855300027,SAGE ENGINEERING, , , 
2.8212988183858,50.4372553547509,112,2020d-ZGiwL3lR00,367563,API AIFE,Marché,Services,"20S057-Maintenance, entretien et réparation des chaufferies et appareils de chauffage du patrimoine de la Communauté d'Agglomération de Lens-Liévin (CALL)",50531100,50531100-7,50,Services de réparation et d'entretien de chaudières,2020-09-02,2020,09,2020/11/02,48,False,48,180000,1,180000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,84923900900012,True,849239009,00012,True,NC,HDF CHAUFFAGE,32,Hauts-de-France,Pas-de-Calais,62,Béthune,622,62113,Route NATIONALE,SAILLY-LABOURSE,62735,4322A,611,2151,14.9706183958, , , , , , , , , 
2.8212988183858,50.4372553547509,113,2019yxqit76Tk400,367518,API AIFE,Marché,Travaux,19S097-Lot 10 : Peinture,45212000,45212000-6,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019-10-14,2019,10,2019/11/14,26,False,26,28525,1,28525,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,42936419300046,True,429364193,00046,True,PME,LES PEINTURES DU NORD,32,Hauts-de-France,Pas-de-Calais,62,Lens,627,62300,Rue DES GRIVES,LENS,62498,4334Z,1169,32663,0, , , , , , , , , 
,,114,201820avkfD3pm00,367366,API AIFE,Marché,Services,"18S0141-MarchXXXXX global de performance pour la conception, la rXXXXXalisation et l'exploitation de deux dXXXXXchXXXXXteries",90500000,90500000-2,90,Services liés aux déchets et aux ordures,2019-12-02,2019,12,2022/07/01,84,False,84,90500000,1,90500000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Dialogue compétitif,24620036400080,True,Communauté d' Agglomération de Lens Lievin, , ,0<, ,0<NA>, , , ,nan,0,0,SIRET,74555011100474,False, ,00474,False,NC, , , , ,na, , ,nan, , ,nan, ,0,0,0, , , , , , , , , 
2.8212988183858,50.4372553547509,115,20180r3c70Tt1H00,367364,API AIFE,Marché,Services,Formations relatives au RXXXXXglement GXXXXXnXXXXXral sur la Protection des DonnXXXXXes,80500000,80500000-9,80,Services de formation, ,nan, ,2020/04/06,12,False,12,16350,1,16350,Ferme,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE SUBSEQUENT, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,34358867900021,True,343588679,00021,True,PME,MANAGER'S SOLUTION,32,Hauts-de-France,Pas-de-Calais,62,Calais,626,62100,Rue DE LA MER,CALAIS,62193,8559A,3345,72589,119.0847046281, , , , , , , , , 
2.8212988183858,50.4372553547509,116,2018dmdUfFoic700,367407,API AIFE,Marché,Fournitures,Fourniture de cXXXXXrXXXXXales et d'aliments composXXXXXs pour les animaux du Parc des Cytises,1110000, ,11, ,2019-03-18,2019,03,2020/04/07,12,False,12,14000,1,14000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,36320059300038,True,363200593,00038,True,PME,SAS DURANEL,32,Hauts-de-France,Pas-de-Calais,62,Béthune,622,62150,Rue DU MOULIN,GAUCHIN-LEGAL,62366,1091Z,589,337,27.0733267364, , , , , , , , , 
2.8212988183858,50.4372553547509,117,2019it7D1A82Sf00,367487,API AIFE,Marché,Services,"19S015-Impression XXXXXdition ""parcours - territoire en mouvement""",79824000,79824000-6,79,Services d'impression et de distribution,2019-04-01,2019,04,2019/05/29,3,False,3,3300,1,3300,Ferme,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,42195556800025,True,421955568,00025,True,PME,PPO GRAPHIC,11,Île-de-France,Essonne,91,Palaiseau,913,91120,Rue DE LA CROIX MARTRE,PALAISEAU,91477,1812Z,1170,30268,202.450173601, , , , , , , , , 
2.8212988183858,50.4372553547509,118,2022UAsFumYkCP00,367709,API AIFE,Marché,Services,21S096-21S096 - Mission d'assistance à maîtrise d'ouvrage visant à évaluer et accompagner une réflexion sur la (re)dynamisation des processus de participation des habitants dans le cadre de la politique de la ville.,79311000,79311000-7,79,Services d'études,2022-04-04,2022,04,2022/04/06,18,False,18,32000,1,32000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,32907080900085,True,329070809,00085,True,PME,COPAS,32,Hauts-de-France,Nord,59,Lille,595,59800,Rue NATIONALE,LILLE,59350,7022Z,3498,228652,33.0221525445, , , , , , , , , 
2.8212988183858,50.4372553547509,119,20190y8miBuE3i00,367427,API AIFE,Marché,Travaux,19S049-Lot 4 : Plomberie Sanitaire Chauffage Ventilation,45331210,45331210-1,45,Travaux d'installation de ventilation,2019-12-04,2019,12,2020/03/06,14,False,14,229491,1,229491,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,48522835700052,True,485228357,00052,True,PME,EFFET D'O,32,Hauts-de-France,Pas-de-Calais,62,Lens,627,62160,Boulevard DE ROUEN,AIX-NOULETTE,62019,4322B,1047,3877,12.1768585354, , , , , , , , , 
2.8212988183858,50.4372553547509,120,2019k0hli73gED00,367490,API AIFE,Marché,Travaux,19S097-Lot 5 : Serrurerie - Equipements sportifs,45212000,45212000-6,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019-10-14,2019,10,2019/11/14,26,False,26,116500,1,116500,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,78983050200017,True,789830502,00017,True,PME,SERMALU,32,Hauts-de-France,Pas-de-Calais,62,Lens,627,62800,Rue FRANCOIS JACOB,LIEVIN,62510,4391A,1289,31580,5.5408974778, , , , , , , , , 
2.8212988183858,50.4372553547509,121,2022xFKyKaXe2G00,367751,API AIFE,Marché,Travaux,22S012-Travaux d'optimisation de l'entretien du Mémorial Notre Dame de Lorette  Anneau de la Mémoire,45112710,45112710-5,45,Travaux d'aménagement paysager d'espaces verts,2022-02-25,2022,02,2022/02/28,3,False,3,210585,1,210585,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Marché public négocié sans publicité ni mise en concurrence préalable,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,48773037600042,True,487730376,00042,True,NC,PINSON PAYSAGE NORD,32,Hauts-de-France,Pas-de-Calais,62,Lens,627,62300,Rue DE L EUROPE,LENS,62498,8130Z,1169,32663,0, , , , , , , , , 
2.8212988183858,50.4372553547509,122,2022NFwraL8fyN00,367699,API AIFE,Marché,Travaux,22S020-Accord cadre à marchés subséquents pour des prestations de travaux pour la valorisation du patrimoine communautaire supérieurs à 150 000  H.T. - Lot 2,45112500,45112500-0,45,Travaux de terrassement,2022-04-27,2022,04,2022/08/12,12,False,12,331834,1,110611,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,30389008100084,True,303890081,00084,True,NC,CARDEM SAS,44,Grand Est,Moselle,57,Metz,579,57280,Rue DE LA DARSE,HAUCONCOURT,57303,4311Z,791,545,396.0056223184,SIRET,48814788500070,EOD-EX,SIRET,30805498000021,RENARD SES, , , 
2.8212988183858,50.4372553547509,123,2022qVf5Ei5mCx00,367739,API AIFE,Marché,Travaux,22S032-Lot 2 - Travaux d'eau potable,45232410,45232410-9,45,Travaux d'assainissement,2022-07-06,2022,07,2022/08/02,36,False,36,276765,1,276765,Ferme,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,45138349100011,True,451383491,00011,True,PME,BALESTRA TP,32,Hauts-de-France,Pas-de-Calais,62,Arras,621,62810,Rue DE LA POSTE,AVESNES-LE-COMTE,62063,4312A,936,2028,37.2033757841, , , , , , , , , 
2.8212988183858,50.4372553547509,124,2019pMkMoFbNVa00,367503,API AIFE,Marché,Travaux,19S097-Lot 9 : Sol souple,45212000,45212000-6,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019-10-14,2019,10,2019/11/14,26,False,26,60726,1,60726,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,38150996700034,True,381509967,00034,True,PME,SAS PIQUE ET FILS,32,Hauts-de-France,Nord,59,Lille,595,59890,Rue DE LILLE,QUESNOY-SUR-DEULE,59482,4333Z,1449,6969,36.8830127431, , , , , , , , , 
2.8212988183858,50.4372553547509,125,2019IvPVFHooY200,367450,API AIFE,Marché,Travaux,19S097-Lot 3 : Couverture bardage,45212000,45212000-6,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019-10-14,2019,10,2019/11/14,26,False,26,455000,1,455000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,68204083701638,True,682040837,01638,True,NC,SMAC,32,Hauts-de-France,Nord,59,Lille,595,59211,<NA>,SANTES,59553,4399A,752,5697,22.9613644737, , , , , , , , , 
2.8212988183858,50.4372553547509,126,2021tT0ejLy79R00,367660,API AIFE,Marché,Services,"20S130-20S130 - Etude de faisabilité pour la requalification d'immeubles dégradés des curs de villes de Lens, Liévin et Harnes.",79311000,79311000-7,79,Services d'études,2021-04-29,2021,04,2022/12/20,12,False,12,110000,1,110000,Ferme et actualisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,35066286200068,True,350662862,00068,True,PME,CITEMETRIE SAS,11,Île-de-France,Paris,75, , ,75014,Rue DE LA TOMBE ISSOIRE,PARIS 14,75114,7112B,561,141102,187.002146737, , , , , , , , , 
2.8212988183858,50.4372553547509,127,2020-tpvByuPbT00,367521,API AIFE,Marché,Services,20S073-Prestation de graphisme pour la mise en page des supports de l'exposition « Territoire en mouvement » du Pays d'art et d'Histoire de la Communauté d'agglomération de LENS-LIEVIN.,79822500,79822500-7,79,Services de conception graphique,2020-09-15,2020,09,2020/09/21,4,False,4,3800,1,3800,Ferme,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,47841124200058,True,478411242,00058,True,PME,PORTNOI,11,Île-de-France,Paris,75, , ,75020,Rue HAXO,PARIS 20,75120,9003A,597,197311,181.0656184588, , , , , , , , , 
2.8212988183858,50.4372553547509,128,20184VcHq4Rs4b00,367368,API AIFE,Marché,Services,Accord cadre XXXXX bons de commande pour le gardiennage et la tXXXXXlXXXXXsurveillance des sites de la CommunautXXXXX d'agglomXXXXXration de Lens LiXXXXXvin,79710000,79710000-4,79,Services de sécurité,2018-11-14,2018,11,2020/04/07,12,False,12,118138,1,118138,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,44138070600107,True,441380706,00107,True,PME,SBM SECURITE,32,Hauts-de-France,Pas-de-Calais,62,Lens,627,62300,Route D ARRAS,LENS,62498,8010Z,1169,32663,0, , , , , , , , , 
2.8212988183858,50.4372553547509,129,2020DPB_vX2_FZ00,367535,API AIFE,Marché,Services,20S032-Lot 1 - Collecte et remise des courriers et colis,64110000,64110000-0,64,Services postaux,2020-07-31,2020,07,2020/08/10,12,False,12,186000,1,186000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,35600000000048,True,356000000,00048,True,GE,La Poste SA,11,Île-de-France,Paris,75, , ,75015,Rue DU COLONEL PIERRE AVIA,PARIS 15,75115,5310Z,846,238190,186.9949983681, , , , , , , , , 
2.8212988183858,50.4372553547509,130,2020TSz7GXSq3E00,367552,API AIFE,Marché,Travaux,"20S099-Lot 1 : Accord cadre à bons de commande pour l'entretien, la réparation et les petits aménagements de Gros uvre, inférieurs ou égaux à 70 000  H.T.",45210000,45210000-2,45,Travaux de construction de bâtiments,2020-12-30,2020,12,2021/08/24,12,False,12,1600000,1,1600000,Révisable,59,CODE DEPARTEMENT,Nord,59,nan, ,ACCORD-CADRE, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,32892012900017,True,328920129,00017,True,NC,SAS BRUNO VANMARCKE,32,Hauts-de-France,Nord,59,Lille,595,59960,Rue DES FROMETS,NEUVILLE-EN-FERRAIN,59426,4399C,620,10280,51.2558210738, , , , , , , , , 
2.8212988183858,50.4372553547509,131,2021vLjLbcvNgx00,367662,API AIFE,Marché,Fournitures,20S132-ANNAY-SOUS-LENS - Rue Mattéi et Cité Delsaux RD 917 - Travaux d'assainissement et d'eau potable,44162500,44162500-8,44,Conduites d'eau potable,2021-04-29,2021,04,2021/08/24,12,False,12,1821069,1,910534,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,56207750302501,True,562077503,02501,True,NC,SADE CGTH,32,Hauts-de-France,Pas-de-Calais,62,Lens,627,62320,Rue CHARLES DARWIN,ROUVROY,62724,3600Z,650,8617,10.1606128485,SIRET,61712011800063,RAMERY TP, , , , , , 
2.8212988183858,50.4372553547509,132,2019jU2o9lS2_R00,367489,API AIFE,Marché,Travaux,19S097-Lot 6 : PlXXXXXtrerie - faux plafonds,45212000,45212000-6,45,"Travaux de construction de bâtiments destinés aux loisirs, aux sports, à la culture, à l'hébergement et de restaurants",2019-10-14,2019,10,2019/11/14,26,False,26,40613,1,40613,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,49186999600026,True,491869996,00026,True,PME,MP ENTREPRISE,32,Hauts-de-France,Pas-de-Calais,62,Lens,627,62790,Rue DU CALVAIRE,LEFOREST,62497,4331Z,621,6998,26.2330659907, , , , , , , , , 
2.8212988183858,50.4372553547509,133,2020f9xYuTtdx900,367571,API AIFE,Marché,Services,20S042-Accord-cadre de prestations géotechniques,71332000,71332000-4,71,Services d'ingénierie géotechnique,2020-09-23,2020,09,2020/11/02,12,False,12,960000,1,320000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,44031771700013,True,440317717,00013,True,NC,HYDROGEOTECHNIQUE NO,11,Île-de-France,Val-d'Oise,95,Sarcelles,952,95190,Avenue JACQUES ANQUETIL,GOUSSAINVILLE,95280,7112B,1146,31255,161.9812412852,SIRET,41244251900119,GINGER CEBTP,SIRET,58262156100593,FONDASOL, , , 
2.8212988183858,50.4372553547509,134,2020T_NV8kOOkr00,367553,API AIFE,Marché,Fournitures,20S046N lot 7-Fourniture d'équipements de pré-collecte et de systèmes de contrôle d'accès (lot 7),18930000,18930000-7,18,Sacs et sachets,2020-12-10,2020,12,2021/01/11,48,True,2,3392.5,1,3392,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Marché public négocié sans publicité ni mise en concurrence préalable,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,41223286000053,True,412232860,00053,True,PME,TERRA VERDE,84,Auvergne-Rhône-Alpes,Rhône,69,Lyon,691,69300,Chemin DES PEUPLIERS,CALUIRE-ET-CUIRE,69034,4649Z,1040,42038,562.1309240513, , , , , , , , , 
2.8212988183858,50.4372553547509,135,2021MJyU5tFvid00,367622,API AIFE,Marché,Services,21S058-21S058 - (MS5) Etude urbaine pré-opérationnelle sur la cité Riaumont à Liévin dans le cadre de l'Engagement pour le Renouveau du Bassin Minier,71241000,71241000-9,71,"Études de faisabilité, service de conseil, analyse",2021-11-17,2021,11,2022/01/03,18,False,18,64364,1,64364,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE SUBSEQUENT, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,48046807300030,True,480468073,00030,True,PME,PAYSAGE 360,32,Hauts-de-France,Pas-de-Calais,62,Calais,626,62610,Avenue DE SAINT OMER,ARDRES,62038,7111Z,1379,4268,104.7429526943, , , , , , , , , 
2.8212988183858,50.4372553547509,136,202194mQsaNyM700,367608,API AIFE,Marché,Services,"21S011-MARCHE DE MAINTENANCE, ENTRETIEN ET REPARATION DES ACCES AUTOMATISES DE LA COMMUNAUTE D'AGGLOMERATION DE LENS-LIEVIN",50324100,50324100-3,50,Services de maintenance de systèmes,2021-04-14,2021,04,2021/04/14,48,True,2,30490,1,30490,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,72202474200172,True,722024742,00172,True,ETI,THYSSENKRUPP ASCENSEURS,52,Pays de la Loire,Maine-et-Loire,49,Angers,491,49124,Rue DE CHAMPFLEUR,SAINT BARTHELEMY D'ANJOU,49267,4329B,1470,8837,492.4137468374, , , , , , , , , 
2.8212988183858,50.4372553547509,137,2018pz_DNYazri00,367421,API AIFE,Marché,Services,Evaluation XXXXX mi-parcours du Contrat de Ville,79311000,79311000-7,79,Services d'études, ,nan, ,2020/03/27,8,False,8,26775,1,26775,Ferme,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,43855759700038,True,438557597,00038,True,NC,EXTRACITE,32,Hauts-de-France,Nord,59,Lille,595,59000,Rue LEON GAMBETTA,LILLE,59350,7022Z,3498,228652,33.0221525445, , , , , , , , , 
2.8212988183858,50.4372553547509,138,20223SMCZ2Wc-r00,367674,API AIFE,Marché,Services,22S025-Accord-cadre de prestations géotechniques,71332000,71332000-4,71,Services d'ingénierie géotechnique,2022-07-26,2022,07,2022/11/17,12,False,12,480000,1,160000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,41244251900119,True,412442519,00119,True,NC,GINGER CEBTP,32,Hauts-de-France,Pas-de-Calais,62,Béthune,622,62400,Rue DE L'UNIVERSITE,BETHUNE,62119,7112B,950,25694,22.1840966174,SIRET,82082937200037,VINIRE GEOTECHNIQUE,SIRET,47804056100027,UNISOL, , , 
2.8212988183858,50.4372553547509,139,20220IpK-X2wBK00,367670,API AIFE,Marché,Fournitures,22S100-Groupement de commandes pour la Fourniture et livraison de sel de déneigement,34927100,34927100-2,34,Sel de déneigement,2022-11-04,2022,11,2022/11/17,48,False,48,400000,1,400000,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,ACCORD-CADRE, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,42473175000057,True,424731750,00057,True,ETI,ROCK SAS,44,Grand Est,Haut-Rhin,68,Mulhouse,684,68200,Rue GUSTAVE HIRN,MULHOUSE,68224,4675Z,2238,110755,580.4171190539, , , , , , , , , 
2.8212988183858,50.4372553547509,140,2018FPpReu9WL200,367379,API AIFE,Marché,Services,"Mission d'appui organisationnel et logistique pour l'organisation de la 2XXXXXme XXXXXdition du salon immersif ""My green City""",79952000,79952000-2,79,Services d'organisation d'événements, ,nan, ,2020/04/05,12,False,12,62500,1,62500,Ferme,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,43291728400049,True,432917284,00049,True,NC,BLP COTEO,32,Hauts-de-France,Pas-de-Calais,62,Calais,626,62100,Rue DES QUATRE COINS,CALAIS,62193,7312Z,3345,72589,119.0847046281, , , , , , , , , 
2.8212988183858,50.4372553547509,141,2021fkNeou45DP00,367642,API AIFE,Marché,Travaux,21S003-Travaux d'assainissement rue du Docteur Biat à Liévin,45232410,45232410-9,45,Travaux d'assainissement,2021-12-22,2021,12,2022/01/03,16,False,16,449851.4,1,449851,Révisable,62,CODE DEPARTEMENT,Pas-de-Calais,62,nan, ,MARCHE SUBSEQUENT, ,Appel d'offres ouvert,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,38347579500209,True,383475795,00209,True,NC,SOGEA NORD HYDRAULIQUE SAS,32,Hauts-de-France,Pas-de-Calais,62,Arras,621,62223,Chemin DE VILLERS,ANZIN-SAINT-AUBIN,62037,4221Z,517,2734,15.9515171873, , , , , , , , , 
2.8212988183858,50.4372553547509,142,2019KiOpDi4g9S00,367452,API AIFE,Marché,Services,19S014-Mission d'accompagnement pour le suivi de projets de production d'énergie renouvelables,79311000,79311000-7,79,Services d'études,2019-08-13,2019,08,2020/11/26,24,True,1,12000,1,12000,Révisable,59,CODE DEPARTEMENT,Nord,59,nan, ,MARCHE, ,Procédure adaptée,24620036400080,True,Communauté d' Agglomération de Lens Lievin,32,Hauts-de-France,62,Pas-de-Calais,62300,Lens,627,LENS,62498,1169,32663,SIRET,81784094500031,True,817840945,00031,True,PME,Energies hauts de france,32,Hauts-de-France,Nord,59,Lille,595,59810,Rue DES BOULEAUX,LESQUIN,59343,7112B,852,6690,36.4138872631, , , , , , , , , 
